	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
112	163	0	"The nuclear-powered, 2,260-pound rover's mission is to ""seek signs of ancient life and collect samples of rock and regolith (broken rock and soil) for possible return to Earth,"" according to NASA."	NASA's newest rover touched down safely on the surface of Mars on Thursday, completing a 293-million-mile journey through space and setting the stage for a mission that seeks to find evidence of ancient extraterrestrial life.	2	3	2	DS
113	164	14	"One of the account's first updates from Mars was a look at its ""forever home."	Within moments of reaching its new home, Perseverance transmitted two images of the surrounding Martian terrain. '	2	5	0	DS
114	165	29	"Perseverance will ""spend at least one Mars year (two Earth years) exploring the landing site region,"" according to NASA."	Arriving safely at Mars was just the first hurdle of the 2.4-billion Mars 2020 mission, which will last for at least one Martian year (about 687 days on Earth). '	3	4	0	DS
115	166	31	Communicating really complex science in ways that people can connect with and having that voice and that personality that people can grab onto.	The science team is already hard at work examining the rover's pictures and figuring out what to tackle first.	0	1	6	VDS
116	167	31	I think that's really important, to bring the science to a level that's understandable.	The science team is already hard at work examining the rover's pictures and figuring out what to tackle first.	0	2	5	VDS
117	168	0	Now that it has landed, the rover ' and a helicopter named Ingenuity that will undertake the first ever flight on another planet ' will get to work exploring Mars in search of clues about its ancient past.	NASA's newest rover touched down safely on the surface of Mars on Thursday, completing a 293-million-mile journey through space and setting the stage for a mission that seeks to find evidence of ancient extraterrestrial life.	2	4	1	DS
118	169	35	That will include attempting to understand whether the planet was ever habitable, and scouring for clues of past life on its surface.	The rover's job will be to select a promising and diverse set of samples, which it will collect and stow on the surface for future spacecraft to retrieve and ferry back to scientists waiting on Earth.	1	4	2	DS
119	170	0	The arrival on Mars brought an end to a journey of months and 300 million miles.	NASA's newest rover touched down safely on the surface of Mars on Thursday, completing a 293-million-mile journey through space and setting the stage for a mission that seeks to find evidence of ancient extraterrestrial life.	2	2	3	VDS
120	171	17	It finished off a perilous entry, descent and landing process that saw it hurtle through the atmosphere, slow down to a safe speed, and then use a highly-advanced 'Terrain Relative Navigation' system that will allow it to adjust where it lands to ensure it can safely drop down onto the surface.	This final stage of the 6'-month journey involved a dramatic deceleration from a speed of more than 12,000 miles per hour at the top of the Martian atmosphere to a mere 1.7 mph when it was just above the surface.	4	3	0	SS
121	203	172	Umbrella Academy' star Elliot Page announced that he is transgender and his pronouns are he/they in a powerful statement shared Tuesday on social media.	Elliot Page, who rose to fame as the lead in teen pregnancy comedy Juno as Ellen Page, has announced he is transgender. '	4	2	1	SS
122	204	172	Page, also known for his Oscar-nominated lead role in 'Juno,' explained why he felt both 'lucky' and 'scared' to open up about his identity amid widespread discrimination and violence against the transgender community. '	Elliot Page, who rose to fame as the lead in teen pregnancy comedy Juno as Ellen Page, has announced he is transgender. '	0	2	5	VDS
123	205	177	I feel overwhelming gratitude for the incredible people who have supported me along this journey,' he wrote. '	I feel overwhelming gratitude for the incredible people who have supported me along this journey.	7	0	0	SS
124	206	178	I can't begin to express how remarkable it feels to finally love who I am enough to pursue my authentic self.	I can't begin to express how remarkable it feels to finally love who I am enough to pursue my authentic self.	7	0	0	SS
125	207	179	I've been endlessly inspired by so many in the trans community. '	I've been endlessly inspired by so many in the trans community.	6	1	0	SS
126	208	180	Thank you for your courage, your generosity and ceaselessly working to make this world a more inclusive and compassionate place.	Thank you for your courage, your generosity and ceaselessly working to make this world a more inclusive and compassionate place.	7	0	0	SS
127	209	181	I will offer whatever support I can and continue to strive for a more loving and equal society.'	I will offer whatever support I can and continue to strive for a more loving and equal society.	7	0	0	SS
128	210	186	Advertisement Later in his post, Page cited 'staggering' statistics of violence against transgender people, more than one in four of whom 'has faced a bias-driven assault, and rates are higher for trans women and trans people of color,' according to the National Center for Transgender Equality. '	In 2020 alone it has been reported that at least 40 transgender people have been murdered, the majority of which were Black and Latinx trans women.'	0	5	2	DS
129	211	183	The truth is, despite feeling profoundly happy right now and knowing how much privilege I carry, I am also scared.	The truth is, despite feeling profoundly happy right now and knowing how much privilege I carry, I am also scared.	7	0	0	SS
130	212	200	"Upon his announcement, Page has received an outpouring of support from LGBTQ advocacy groups, including the TGI Justice Project, Lambda Legal and GLAAD, which praised the performer's work, behind and in front of the camera. "" has given us fantastic characters on-screen, and has been an outspoken advocate for all LGBTQ people,' GLAAD posted on Twitter. '"	Nick Adams, GLAAD's Director of Transgender Media, said 'Elliot Page has given us fantastic characters on-screen, and has been an outspoken advocate for all LGBTQ people.	0	7	0	DS
131	213	201	Elliot will now be an inspiration to countless trans and non-binary people.	He will now be an inspiration to countless trans and non-binary people.	6	1	0	SS
132	214	200	Advertisement . has given us fantastic characters on-screen, and has been an outspoken advocate for all LGBTQ people.	Nick Adams, GLAAD's Director of Transgender Media, said 'Elliot Page has given us fantastic characters on-screen, and has been an outspoken advocate for all LGBTQ people.	3	2	2	SS
133	215	201	Elliot will now be an inspiration to countless trans and non-binary people.	He will now be an inspiration to countless trans and non-binary people.	6	1	0	SS
134	216	172	Elliot Page, star of 'Juno,' comes out as transgender David Oliver	Elliot Page, who rose to fame as the lead in teen pregnancy comedy Juno as Ellen Page, has announced he is transgender. '	2	4	1	DS
135	217	200	| USA TODAY Show Caption Hide Caption Americans wrongly think LGBTQ people are protected from discrimination	Nick Adams, GLAAD's Director of Transgender Media, said 'Elliot Page has given us fantastic characters on-screen, and has been an outspoken advocate for all LGBTQ people.	0	0	7	VDS
136	218	175	In reality, many federal protections aren't available to the LGBTQ community.	I've been endlessly inspired by so many in trans community.	1	0	6	VDS
137	219	172	"USA TODAY Elliot Page, Academy Award-nominated star of ""Juno,"" has come out as transgender."	Elliot Page, who rose to fame as the lead in teen pregnancy comedy Juno as Ellen Page, has announced he is transgender. '	3	4	0	DS
138	220	173	"Hi friends, I want to share with you that I am trans, my pronouns are he/they and my name is Elliot,"" he wrote on Twitter and Instagram Tuesday."	Hi friends,' he wrote on a variety of social media platforms, 'I want to share with you that I am trans	3	3	1	<\n>
